segment_type,segment_id,year,buffer_size,sensor_type,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndbi_mean,ndbi_std,ndvi_category,ndwi_category,ndbi_category
100m,36,2011,300,L7,0.11278363814881578,0.03944408582528358,-0.14282872568012014,0.03716901788976638,0.0414502077478671,0.052548352884439806,low - lower,very low - upper,low - upper
100m,36,2012,100,L7,0.08044020242481253,0.0459569181045216,-0.10520713480975986,0.05808124751228811,0.056240129617191374,0.04222881629703412,very low - upper,very low - upper,low - upper
100m,36,2012,200,L7,0.07875317176166022,0.05668248640656871,-0.10048792458243948,0.0680390521671229,0.042751394623420896,0.04496261781508338,very low - upper,very low - upper,low - upper
100m,36,2012,300,L7,0.08757625268833727,0.05425739086122747,-0.11193252940332102,0.0639972742444714,0.03542886004922187,0.042066805815941154,very low - upper,very low - upper,low - upper
100m,36,2013,100,L7,0.13016731191141326,0.02493225416570295,-0.15520476337922431,0.02124747092675215,0.05305364543347499,0.027236996080271334,low - lower,very low - upper,low - upper
100m,36,2013,200,L7,0.12983342811882076,0.039375222919225884,-0.15471103128586283,0.037409396133022355,0.04221092838080257,0.03830049414697046,low - lower,very low - upper,low - upper
100m,36,2013,300,L7,0.11179438794503538,0.05732581706878739,-0.13370317980921628,0.06186468229817163,0.025487407088186333,0.03993572663230806,low - lower,very low - upper,low - upper
100m,37,2007,100,L7,0.09153012121414825,0.027592794753417065,-0.11628536489533173,0.026807249047000038,0.0536727509360409,0.04656204160567504,very low - upper,very low - upper,low - upper
100m,37,2007,200,L7,0.09282610008962691,0.029802344766105812,-0.11508570856253639,0.03131796603258893,0.043796200069853186,0.04499533083389812,very low - upper,very low - upper,low - upper
100m,37,2007,300,L7,0.09452106315992352,0.035564047444950495,-0.11445508525956467,0.03705166531253326,0.02693255661859767,0.04644166930785098,very low - upper,very low - upper,low - upper
100m,37,2008,100,L7,-0.09403966700780542,0.13135477881075885,-0.026887869065446997,0.00592670967196299,0.26598906916863774,0.04343666320967463,very low - lower,low - lower,decent - upper
100m,37,2008,200,L7,-0.07814094305353908,0.1287296387094843,-0.03992485338192601,0.05161920464035536,0.20208378933633617,0.12841932586349264,very low - lower,low - lower,decent - upper
100m,37,2008,300,L7,-0.055383309507985645,0.11983945747973926,-0.04698786247189353,0.06348953721842311,0.1383887340257538,0.152507906544854,very low - lower,low - lower,decent - lower
100m,37,2010,100,L7,0.09735662619971505,0.023932778939812088,-0.13348512376228408,0.025202717245585152,0.07889747992815692,0.04749639086932295,very low - upper,very low - upper,low - upper
100m,37,2010,200,L7,0.09994130555011477,0.031002283873987138,-0.13538581845353617,0.03196805613288979,0.06774694920706714,0.05122637212998315,very low - upper,very low - upper,low - upper
100m,37,2010,300,L7,0.10397822480119183,0.038732132010919795,-0.13648709268234088,0.039133295886465164,0.0493214986295724,0.052965585265216615,low - lower,very low - upper,low - upper
100m,37,2011,100,L7,0.09973312706442393,0.03132654586530943,-0.13313949959080223,0.027874127779814573,0.06567900604273293,0.05586402973250658,very low - upper,very low - upper,low - upper
100m,37,2011,200,L7,0.10209777494518837,0.032555161928509914,-0.13367360563450012,0.03175084076730817,0.05553118404509072,0.05546566493911993,low - lower,very low - upper,low - upper
100m,37,2011,300,L7,0.10517317972980689,0.0379187890545043,-0.1342217672940182,0.03771737642902958,0.03794333445519122,0.053987557769849905,low - lower,very low - upper,low - upper
100m,37,2012,100,L7,0.08900181882250328,0.04494545517259277,-0.11661716170565088,0.05192266598431812,0.05409554515906352,0.0484569453284631,very low - upper,very low - upper,low - upper
100m,37,2012,200,L7,0.07655485030532864,0.050944823643159866,-0.09938523412962348,0.0613007728562478,0.03886506717830638,0.045601807937829926,very low - upper,low - lower,low - upper
100m,37,2012,300,L7,0.08168480765088605,0.05154784814766821,-0.10580400797988818,0.06094174311770471,0.031593908204723783,0.043558061860844766,very low - upper,very low - upper,low - upper
100m,37,2013,100,L7,0.123716693573831,0.03915746398723167,-0.15059575613537202,0.03280951430259417,0.043495356631964355,0.04076791148500294,low - lower,very low - upper,low - upper
100m,37,2013,200,L7,0.1035674779292642,0.056503546629082704,-0.1268609544135382,0.0618966681544311,0.036966159621241605,0.04095596956177667,low - lower,very low - upper,low - upper
100m,37,2013,300,L7,0.09966391712378286,0.05941157008147081,-0.12155298672629544,0.0659843102465055,0.025166638452554096,0.03998113163414682,very low - upper,very low - upper,low - upper
100m,38,2007,100,L7,0.08543381596707737,0.03440181034729483,-0.10409040998112021,0.034424811584234154,0.02426966583480102,0.046157290425329296,very low - upper,very low - upper,low - upper
100m,38,2007,200,L7,0.08529906811466567,0.03547826225370571,-0.10374730631615621,0.03681691912273657,0.023134971575949983,0.05050292892138755,very low - upper,very low - upper,low - upper
100m,38,2007,300,L7,0.08723880141421303,0.03196297246805663,-0.10563399748862504,0.03405799741354937,0.023281935991832595,0.047660586504039607,very low - upper,very low - upper,low - upper
100m,38,2008,100,L7,-0.02706647983253378,0.10780763485462459,-0.02903721767208921,0.005757281102652329,0.2556263491815301,0.09627966684238776,very low - upper,low - lower,decent - upper
100m,38,2008,200,L7,-0.04215626979827132,0.1173981167119295,-0.032288750235630714,0.02579822118976015,0.18366771280955443,0.13897931593263604,very low - upper,low - lower,decent - lower
100m,38,2008,300,L7,-0.046256911954731854,0.12150161902117976,-0.04043776922253902,0.045223266594953744,0.14074509912778504,0.1421137234573472,very low - upper,low - lower,decent - lower
100m,38,2010,100,L7,0.09314400593269484,0.033206330506341517,-0.12218763201152079,0.03463354485202914,0.044688633287009616,0.0470811409508411,very low - upper,very low - upper,low - upper
100m,38,2010,200,L7,0.09585283034201074,0.038449489102196754,-0.12513215620989993,0.03855890897687901,0.04191491501154086,0.05776661809202963,very low - upper,very low - upper,low - upper
100m,38,2010,300,L7,0.0984259101795406,0.03479220624923406,-0.1283927848582754,0.03558073774578785,0.043361616669108996,0.05567951059014492,very low - upper,very low - upper,low - upper
100m,38,2011,100,L7,0.10042437524469423,0.039251085590837245,-0.12886858548553481,0.03651016945927662,0.029108427948508604,0.05583461515454099,low - lower,very low - upper,low - upper
100m,38,2011,200,L7,0.0973927867260109,0.03853825055948838,-0.12452413412392851,0.037390886447774954,0.03053209558343753,0.05947207425352153,very low - upper,very low - upper,low - upper
100m,38,2011,300,L7,0.09948610704465614,0.03383374018564969,-0.12614256768603682,0.0337779898816753,0.03172456665661022,0.05598578339540501,very low - upper,very low - upper,low - upper
100m,38,2012,100,L7,0.09434286310143356,0.03764100645697023,-0.12341585112282155,0.03499899003569801,0.03766872116646063,0.04730646473266698,very low - upper,very low - upper,low - upper
100m,38,2012,200,L7,0.08432575217131368,0.04376254392116881,-0.10973086408607197,0.048594096913434894,0.03138402561741494,0.04671184067655393,very low - upper,very low - upper,low - upper
100m,38,2012,300,L7,0.07723304550519185,0.04680087031089947,-0.0986104233481135,0.05420601911083763,0.025279879038164588,0.043636499503404896,very low - upper,low - lower,low - upper
100m,38,2013,100,L7,0.08763502771651041,0.06323049917625201,-0.10840224949693167,0.07041075370047747,0.018988419210854725,0.04228562500436704,very low - upper,very low - upper,low - upper
100m,38,2013,200,L7,0.08439069561644018,0.061235918884434616,-0.10399697988608407,0.06793911743675338,0.02155188436891771,0.0401894802587379,very low - upper,very low - upper,low - upper
100m,38,2013,300,L7,0.09247696821563764,0.05597293469947287,-0.11219117617827283,0.06176725973690547,0.021225569467057014,0.04165876717063198,very low - upper,very low - upper,low - upper
100m,39,2007,100,L7,0.08837408659534242,0.04094408041684146,-0.10113155570235897,0.04077246839292595,-0.001456720304032966,0.04800791057091625,very low - upper,very low - upper,low - lower
100m,39,2007,200,L7,0.08575265049462971,0.034335643978717995,-0.10063240212237047,0.03547235218347017,0.006454245096641032,0.04669101686396271,very low - upper,very low - upper,low - upper
100m,39,2007,300,L7,0.08727362654802552,0.031626191564435274,-0.10331494915953587,0.03290641982887907,0.011504870077475055,0.044400037320821276,very low - upper,very low - upper,low - upper
100m,39,2008,100,L7,0.029518780970782362,0.006954599879574798,-0.031919023723827426,0.006624676164289541,0.15338677536480733,0.15628300638335732,very low - upper,low - lower,decent - lower
100m,39,2008,200,L7,0.00432838663431227,0.08082470882678157,-0.03593048853434425,0.027594383504767134,0.13546917385027255,0.14800507197965887,very low - upper,low - lower,decent - lower
100m,39,2008,300,L7,-0.009246155606207018,0.1014570493172941,-0.03964116489900964,0.0307608254613045,0.10683451259709544,0.14465851790982143,very low - upper,low - lower,decent - lower
100m,39,2010,100,L7,0.10339685138006179,0.045419324289279944,-0.12459623056854273,0.04456164799783195,0.01113958172346745,0.05284941894705075,low - lower,very low - upper,low - upper
100m,39,2010,200,L7,0.09972694595622886,0.038446291874674965,-0.12394455569043304,0.03823203287106695,0.0223716766919679,0.05269254213651119,very low - upper,very low - upper,low - upper
100m,39,2010,300,L7,0.10052899294751401,0.03537635940536621,-0.12651690581619032,0.034749011775583004,0.02866825994955588,0.05143467358956758,low - lower,very low - upper,low - upper
100m,39,2011,100,L7,0.10631382380141957,0.044899048194211366,-0.1274078274362602,0.04308499469844631,0.001810762508613656,0.053018588638109945,low - lower,very low - upper,low - upper
100m,39,2011,200,L7,0.10162162565561822,0.037444738571721044,-0.12392353355683089,0.03675798420788995,0.011261809184617607,0.05380408432344076,low - lower,very low - upper,low - upper
100m,39,2011,300,L7,0.10216478322564736,0.03442630148365219,-0.12516980853462872,0.03335663988092741,0.016647027694223417,0.05095779748128125,low - lower,very low - upper,low - upper
100m,39,2012,100,L7,0.09389075198574409,0.04067907265990059,-0.11924824111207581,0.04015147981003159,0.015016004380029166,0.04662555070254609,very low - upper,very low - upper,low - upper
100m,39,2012,200,L7,0.0924625622872539,0.0358281569585927,-0.11594365997035519,0.035977932928851375,0.02074732867390637,0.04667834561367745,very low - upper,very low - upper,low - upper
100m,39,2012,300,L7,0.08957668893903341,0.03924057968777192,-0.11122099702437582,0.04156130489904651,0.020613555228853206,0.04320435666920965,very low - upper,very low - upper,low - upper
100m,39,2013,100,L7,0.06703721445562552,0.06457441902775098,-0.08132631164783032,0.07430166413362564,0.004532175202851722,0.03756039989595284,very low - upper,low - lower,low - upper
100m,39,2013,200,L7,0.08387179957636946,0.06016768930406272,-0.09864479011190258,0.0654088355462113,0.006476263669371013,0.03860172543312259,very low - upper,low - lower,low - upper
100m,39,2013,300,L7,0.09142528002126618,0.054724509723839104,-0.10716124446367421,0.05852692335558495,0.009528848673732392,0.03799941321469423,very low - upper,very low - upper,low - upper
100m,41,2007,100,L7,0.07370342052523172,0.03506540092220794,-0.08864086082057138,0.033503438378193695,0.010520214590211519,0.0296114113755726,very low - upper,low - lower,low - upper
100m,41,2007,200,L7,0.10439564220203863,0.05496955986590631,-0.12247605146839209,0.05351380347023761,0.019146088494552165,0.046599891787755546,low - lower,very low - upper,low - upper
100m,41,2007,300,L7,0.11955239775854336,0.054434307732979755,-0.1341446729015825,0.0540220339592811,0.005559674142919408,0.054138018559938696,low - lower,very low - upper,low - upper
100m,41,2008,100,L7,-0.05767679302962183,0.09166541391589333,0.001853345360933033,0.023693070627083933,-0.08564712201740624,0.11699683223047724,very low - lower,low - upper,low - lower
100m,41,2008,200,L7,-0.04502901275384136,0.08499622171849158,0.0021955835236166653,0.020174284403521866,-0.09980235355374267,0.11279178466988138,very low - upper,low - upper,low - lower
100m,41,2008,300,L7,-0.04818095485655338,0.08607372176785914,-0.0006054066635756161,0.026356070224066944,-0.09469585241798177,0.11195461336238503,very low - upper,low - lower,low - lower
100m,41,2009,100,L7,0.06339461562319058,0.028229871947382964,-0.09087170915426754,0.024195715398424855,0.029258663727041462,0.030309545484091854,very low - upper,low - lower,low - upper
100m,41,2009,200,L7,0.08824203868875458,0.04417275509885876,-0.11744386484389137,0.045830473995351145,0.0407922920498201,0.04303293794733932,very low - upper,very low - upper,low - upper
100m,41,2009,300,L7,0.09853684593955173,0.05057711161156181,-0.12397521179930111,0.05597672671080647,0.027574596704153152,0.0488424038666942,very low - upper,very low - upper,low - upper
100m,41,2010,100,L7,0.06645814905824546,0.02881949162888325,-0.0942967933329812,0.027876442702111967,0.02317232601083726,0.03290966901927165,very low - upper,low - lower,low - upper
100m,41,2010,200,L7,0.09146671813078232,0.04437691007178443,-0.1226589269588443,0.047275916365454494,0.035911705207633406,0.04357846457200325,very low - upper,very low - upper,low - upper
100m,41,2010,300,L7,0.09918179625827445,0.04899917780149283,-0.12708797561693014,0.055498784626643635,0.025752122579823306,0.04716989536265284,very low - upper,very low - upper,low - upper
100m,41,2011,100,L7,0.07604187336788815,0.02974560602795759,-0.1014420307788059,0.026833761679979265,0.01127895218566806,0.028790045650080958,very low - upper,very low - upper,low - upper
100m,41,2011,200,L7,0.09926006158953753,0.04272322705505994,-0.12789236896661033,0.04398564594832905,0.027327507377288392,0.039901419686282615,very low - upper,very low - upper,low - upper
100m,41,2011,300,L7,0.11057340533356952,0.04443057095550699,-0.1351908928425603,0.04759581201003116,0.015778733629562506,0.04708536885479863,low - lower,very low - upper,low - upper
100m,41,2012,100,L7,0.0,0.0,0.0,0.0,0.0,0.0,very low - upper,low - upper,low - upper
100m,41,2012,200,L7,0.006632828763352228,0.029935272545316662,-0.0076394193596061805,0.03433994079395947,0.0007890346689409562,0.007027438855065885,very low - upper,low - lower,low - upper
100m,41,2012,300,L7,0.03716914597554201,0.0633574432595172,-0.04063801228824921,0.06945727166953998,-0.0010306060024633794,0.0224837931078412,very low - upper,low - lower,low - lower
